1371	Erythrura prasina	长尾鹦雀	Pin-tailed Parrotfinch	LC	-
1372	Amandava amandava	红梅花雀	Red Avadavat	LC	-
109	PASSERIFORMES	岩鹨科	Prunellidae (1:9)		
1373	Prunella collaris	领岩鹨	Alpine Accentor	LC	-
1374	Prunella himalayana	高原岩鹨	Altai Accentor	LC	-
1375	Prunella rubeculoides	鸲岩鹨	Robin Accentor	LC	-
1376	Prunella strophiata	棕胸岩鹨	Rufous-breasted Accentor	LC	-
1377	Prunella montanella	棕眉山岩鹨	Siberian Accentor	LC	-
1378	Prunella fulvescens	褐岩鹨	Brown Accentor	LC	-
1379	Prunella atrogularis	黑喉岩鹨	Black-throated Accentor	LC	-
1380	Prunella koslowi	贺兰山岩鹨	Mongolian Accentor	LC	二级
1381	Prunella immaculata	栗背岩鹨	Maroon-backed Accentor	LC	-
110	PASSERIFORMES	鹡鸰科	Motacillidae (3:21)		
1382	Dendronanthus indicus	山鹡鸰	Forest Wagtail	LC	-
1383	Motacilla flava	西黄鹡鸰	Western Yellow Wagtail	LC	-
1384	Motacilla tschutschensis	黄鹡鸰	Eastern Yellow Wagtail	LC	-
1385	Motacilla citreola	黄头鹡鸰	Citrine Wagtail	LC	-
1386	Motacilla cinerea	灰鹡鸰	Grey Wagtail	LC	-
1387	Motacilla alba	白鹡鸰	White Wagtail	LC	-
1388	Motacilla grandis	日本鹡鸰	Japanese Wagtail	LC	-
1389	Motacilla maderaspatensis	大斑鹡鸰	White-browed Wagtail	LC	-
1390	Anthus richardi	理氏鹨	Richard's Pipit	LC	-
1391	Anthus rufulus	田鹨	Paddyfield Pipit	LC	-
1392	Anthus godlewskii	布氏鹨	Blyth's Pipit	LC	-
1393	Anthus campestris	平原鹨	Tawny Pipit	LC	-
1394	Anthus pratensis	草地鹨	Meadow Pipit	LC	-
1395	Anthus trivialis	林鹨	Tree Pipit	LC	-
1396	Anthus hodgsoni	树鹨	Olive-backed Pipit	LC	-
1397	Anthus gustavi	北鹨	Pechora Pipit	LC	-
1398	Anthus roseatus	粉红胸鹨	Rosy Pipit	LC	-
1399	Anthus cervinus	红喉鹨	Red-throated Pipit	LC	-
1400	Anthus rubescens	黄腹鹨	Buff-bellied Pipit	LC	-
1401	Anthus spinoletta	水鹨	Water Pipit	LC	-
1402	Anthus sylvanus	山鹨	Upland Pipit	LC	-
111	PASSERIFORMES	朱鹀科	Urocynchramidae (1:1)		
1403	Urocynchramus pylzowi	朱鹀	Pink-tailed Rosefinch	LC	二级
112	PASSERIFORMES	燕雀科	Fringillidae (22:63)		
1404	Fringilla coelebs	苍头燕雀	Common Chaffinch	LC	-
1405	Fringilla montifringilla	燕雀	Brambling	LC	-
1406	Mycerobas affinis	黄颈拟蜡嘴雀	Collared Grosbeak	LC	-
1407	Mycerobas melanozanthos	白点翅拟蜡嘴雀	Spot-winged Grosbeak	LC	-
1408	Mycerobas carnipes	白斑翅拟蜡嘴雀	White-winged Grosbeak	LC	-
1409	Coccothraustes coccothraustes	锡嘴雀	Hawfinch	LC	-
1410	Eophona migratoria	黑尾蜡嘴雀	Chinese Grosbeak	LC	-
1411	Eophona personata	黑头蜡嘴雀	Japanese Grosbeak	LC	-
1412	Pinicola enucleator	松雀	Pine Grosbeak	LC	-
1413	Pyrrhula nipalensis	褐灰雀	Brown Bullfinch	LC	-
1414	Pyrrhula erythrocephala	红头灰雀	Red-headed Bullfinch	LC	-
1415	Pyrrhula erythaca	灰头灰雀	Grey-headed Bullfinch	LC	-
1416	Pyrrhula owstoni	台湾灰头灰雀	Taiwan bullfinch	NR	-
1417	Pyrrhula pyrrhula	红腹灰雀	Eurasian Bullfinch	LC	-
1418	Rhodopechys sanguineus	红翅沙雀	Asian Crimson-winged Finch	LC	-
1419	Bucanetes mongolicus	蒙古沙雀	Mongolian Finch	LC	-
1420	Agraphospiza rubescens	赤朱雀	Blanford's Rosefinch	LC	-
1421	Callacanthis burtoni	红眉金翅雀	Spectacled Finch	LC	-
1422	Pyrrhoplectes epauletta	金枕黑雀	Gold-naped Finch	LC	-
1423	Procarduelis nipalensis	暗胸朱雀	Dark-breasted Rosefinch	LC	-
1424	Leucosticte nemoricola	林岭雀	Plain Mountain Finch	LC	-
1425	Leucosticte brandti	高山岭雀	Brandt's Mountain Finch	LC	-
1426	Leucosticte arctoa	粉红腹岭雀	Asian Rosy Finch	LC	-
1427	Carpodacus erythrinus	普通朱雀	Common Rosefinch	LC	-
1428	Carpodacus sipahi	血雀	Scarlet Finch	LC	-
1429	Carpodacus rubicilloides	拟大朱雀	Streaked Rosefinch	LC	-
1430	Carpodacus rubicilla	大朱雀	Spotted Great Rosefinch	LC	-
1431	Carpodacus grandis	喜山红腰朱雀	Blyth's Rosefinch	NR	-
1432	Carpodacus rhodochlamys	红腰朱雀	Red-mantled Rosefinch	LC	-
1433	Carpodacus pulcherrimus	红眉朱雀	Himalayan Beautiful Rosefinch	LC	-
1434	Carpodacus davidianus	中华朱雀	Chinese Beautiful Rosefinch	NR	-
1435	Carpodacus waltoni	曙红朱雀	Pink-rumped Rosefinch	LC	-
1436	Carpodacus rodochroa	玫红眉朱雀	Pink-browed Rosefinch	LC	-
1437	Carpodacus edwardsii	棕朱雀	Dark-rumped Rosefinch	LC	-
1438	Carpodacus rodopeplus	喜山点翅朱雀	Spot-winged Rosefinch	LC	-
1439	Carpodacus verreauxii	点翅朱雀	Sharpe's Rosefinch	LC	-
1440	Carpodacus vinaceus	酒红朱雀	Vinaceous Rosefinch	LC	-
1441	Carpodacus formosanus	台湾酒红朱雀	Taiwan Rosefinch	LC	-
1442	Carpodacus stoliczkae	沙色朱雀	Pale Rosefinch	LC	-
1443	Carpodacus roborowskii	藏雀	Tibetan Rosefinch	LC	二级
1444	Carpodacus sillemi	褐头朱雀	Siberian Long-tailed Rosefinch	DD	二级
1445	Carpodacus sibiricus	长尾雀	Siberian Long-tailed Rosefinch	LC	-
1446	Carpodacus lepidus	中华长尾雀	Chinese Long-tailed Rosefinch	NR	-
1447	Carpodacus roseus	北朱雀	Pallas's Rosefinch	LC	二级
1448	Carpodacus trifasciatus	斑翅朱雀	Three-banded Rosefinch	LC	-
1449	Carpodacus thura	喜山白眉朱雀	Himalayan White-browed Rosefinch	LC	-
1450	Carpodacus dubius	白眉朱雀	Chinese White-browed Rosefinch	LC	-
1451	Carpodacus puniceus	红胸朱雀	Red-fronted Rosefinch	LC	-
1452	Carpodacus subhimachalus	红眉松雀	Crimson-browed Finch	LC	-
1453	Chloris chloris	欧金翅雀	European Greenfinch	LC	-
1454	Chloris sinica	金翅雀	Grey-capped Greenfinch	LC	-
1455	Chloris spinoides	高山金翅雀	Yellow-breasted Greenfinch	LC	-
1456	Chloris ambigua	黑头金翅雀	Black-headed Greenfinch	LC	-
1457	Rhodospiza obsoleta	巨嘴沙雀	Desert Finch	LC	-
1458	Linaria flavirostris	黄嘴朱顶雀	Twite	LC	-
1459	Linaria cannabina	赤胸朱顶雀	Common Linnet	LC	-
1460	Acanthis flammea	白腰朱顶雀	Common Redpoll	LC	-
1461	Acanthis hornemanni	极北朱顶雀	Arctic Redpoll	NR	-
1462	Loxia curvirostra	红交嘴雀	Red Crossbill	LC	二级
1463	Loxia leucoptera	白翅交嘴雀	White-winged Crossbill	LC	-
1464	Carduelis carduelis	红额金翅雀	European Goldfinch	LC	-
1465	Serinus pusillus	金额丝雀	Red-fronted Serin	LC	-
1466	Spinus thibetanus	藏黄雀	Tibetan Serin	LC	-
1467	Spinus spinus	黄雀	Eurasian Siskin	LC	-
113	PASSERIFORMES	铁爪鹀科	Calcariidae (2:2)		
1468	Calcarius lapponicus	铁爪鹀	Lapland Longspur	LC	-
1469	Plectrophenax nivalis	雪鹀	Snow Bunting	LC	-
114	PASSERIFORMES	鹀科	Emberizidae (1:29)		
1470	Emberiza lathami	凤头鹀	Crested Bunting	LC	-
1471	Emberiza siemsseni	蓝鹀	Slaty Bunting	LC	二级
1472	Emberiza calandra	黍鹀	Corn Bunting	LC	-
1473	Emberiza citrinella	黄鹀	Yellowhammer	LC	-
1474	Emberiza leucocephalos	白头鹀	Pine Bunting	LC	-
1475	Emberiza cia	淡灰眉岩鹀	Rock Bunting	LC	-
1476	Emberiza godlewskii	灰眉岩鹀	Godlewski's Bunting	LC	-
1477	Emberiza cioides	三道眉草鹀	Meadow Bunting	LC	-
1478	Emberiza stewarti	白顶鹀	White-capped Bunting	LC	-
1479	Emberiza jankowskii	栗斑腹鹀	Jankowski's Bunting	EN	一级
1480	Emberiza buchanani	灰颈鹀	Grey-necked Bunting	LC	-
1481	Emberiza hortulana	圃鹀	Ortolan Bunting	LC	-
1482	Emberiza tristrami	白眉鹀	Tristram's Bunting	LC	-
1483	Emberiza fucata	栗耳鹀	Chestnut-eared Bunting	LC	-
1484	Emberiza pusilla	小鹀	Little Bunting	LC	-
1485	Emberiza chrysophrys	黄眉鹀	Yellow-browed Bunting	LC	-
1486	Emberiza rustica	田鹀	Rustic Bunting	VU	-
1487	Emberiza elegans	黄喉鹀	Yellow-throated Bunting	LC	-
1488	Emberiza aureola	黄胸鹀	Yellow-breasted Bunting	CR	一级
1489	Emberiza rutila	栗鹀	Chestnut Bunting	LC	-
1490	Emberiza koslowi	藏鹀	Tibetan Bunting	NT	二级
1491	Emberiza melanocephala	黑头鹀	Black-headed Bunting	LC	-
1492	Emberiza bruniceps	褐头鹀	Red-headed Bunting	LC	-
1493	Emberiza sulphurata	硫黄鹀	Yellow Bunting	LC	-
1494	Emberiza spodocephala	灰头鹀	Black-faced Bunting	LC	-
1495	Emberiza personata	日本灰头鹀	Masked Bunting	LC	-
1496	Emberiza variabilis	灰鹀	Grey Bunting	LC	-
1497	Emberiza pallasi	苇鹀	Pallas's Bunting	LC	-
1498	Emberiza yessoensis	红颈苇鹀	Ochre-rumped Bunting	NT	-
1499	Emberiza schoeniclus	芦鹀	Reed Bunting	LC	-
115	PASSERIFORMES	雀鹀科	Passerellidae (1:1)		
1500	Zonotrichia leucophrys	白冠带鹀	White-crowned Sparrow	LC	-
1501	Passerculus sandwichensis	稀树草鹀	Savannah Sparrow	LC	-
